CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1	1
Cn1nc(S(N)(=O)=O)s/c1=N/C(=O)c1c(F)c(F)c(F)c(F)c1F	1
CC(=O)Nc1nnc(S(N)(=O)=O)s1	1
NS(=O)(=O)c1ccc(CCNC(=O)c2ccc(S(N)(=O)=O)cc2)cc1	1
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C	1
NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3[nH]cc(Cl)c23)cc1	1
CC(C)CN[C@@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl	1
CC(C)CN[C@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl	1
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC[C@H]2O	1
CNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl	1
CCN[C@@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl	1
CCCNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl	1
CC(C)CN[C@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21	1
Cl.NC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21	1
CCN[C@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl	1
CCNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl	1
CCN(CC)C1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl	1
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC[C@@H]2O	1
CC(=O)Nc1nnc(S(N)(=O)=O)s1	1
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2O	1
CCCCNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl	1
CC(C)CN[C@@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl	1
CC(C)CN[C@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl	1
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC[C@H]2O	1
CNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl	1
CCN[C@@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl	1
CCCNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl	1
CC(C)CN[C@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21	1
Cl.NC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21	1
CCN[C@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl	1
CCNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl	1
CCN(CC)C1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl	1
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC[C@@H]2O	1
CC(=O)Nc1nnc(S(N)(=O)=O)s1	1
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2O	1
CCCCNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl	1
NS(=O)(=O)c1cc2cc(CN3CCOCC3)sc2o1	1
CCOCCNCc1cc2cc(S(N)(=O)=O)oc2s1	1
COCCOCCCNCc1cc2cc(S(N)(=O)=O)oc2s1	1
COCCN(CCOC)Cc1cc2cc(S(N)(=O)=O)oc2s1	1
CCCNCc1cc2cc(S(N)(=O)=O)oc2s1	1
NS(=O)(=O)c1cc2cc(CNCc3ccccn3)sc2o1	1
COCCCNCc1cc2cc(S(N)(=O)=O)oc2s1	1
COCCOCCN(CCOC)Cc1cc2cc(S(N)(=O)=O)oc2s1	1
