O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1	1
O[C@H](CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1	1
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	1
O[C@H](CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	1
O[C@@H](CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1	1
O[C@@H](CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	1
O[C@@H](CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1	1
CCS(=O)(=O)Nc1cccc(N2CCN(CCCCN3C(=O)C4CCCN4C3=O)CC2)c1.Cl	1
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3	1
CCCN(CCC)[C@H]1CCc2c(F)ccc(O)c2C1	1
C[C@H]1c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1	1
CN1CCc2ccc3c4c2[C@H]1Cc1cccc(c1-4)C3	1
CCCN(CCC)[C@@H]1CCc2cccc(O)c2C1	1
CN1CCc2cccc3c2[C@H]1Cc1ccccc1-3	1
Cc1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3	1
C[C@@H]1c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1	1
Cl.O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1	1
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1	1
CN1CCc2cc(O)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3	1
C=CCN1CCc2cc(Br)c(O)cc2C(c2ccccc2)C1.Cl	1
Cl.Oc1ccc2c(c1)C(c1ccccc1)CNCC2	1
Br.Oc1cc2c(cc1Br)CCNCC2c1ccccc1	0
Br.Oc1cc2c(cc1Cl)CCNCC2c1ccccc1	1
CN1CCc2cc(Br)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3	1
CN1CCc2cc(F)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3	1
CN1CCc2cc(N)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3	1
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3	1
CN1CCc2cc(Br)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3	1
CN1CCc2cc(N)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3	1
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3	1
CN1CCc2cc(F)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3	1
Cl.Oc1cc2c(cc1O)C(c1ccccc1)CNCC2	1
Br.Oc1cc2c(c(Br)c1O)CCNCC2c1ccccc1	1
CN1CCc2c(Cl)c(O)c(O)c(Cl)c2C(c2ccccc2)C1.Cl	0
Br.C=CCN1CCc2c(cc(O)c(O)c2Cl)C(c2ccccc2)C1	1
Br.C=CCN1CCc2c(cc(O)c(O)c2Cl)C(c2ccccc2)C1	1
Cl.Oc1cc2c(cc1O)C(c1ccccc1)CNCC2	0
Br.Oc1cc2c(c(Br)c1O)CCNCC2c1ccccc1	1
Br.Oc1cc2c(c(Cl)c1O)CCNCC2c1ccccc1	1
Br.CN1CCc2c(cc(O)c(O)c2Br)C(c2ccccc2)C1	1
Br.C=CCN1CCc2c(cc(O)c(O)c2Br)C(c2ccccc2)C1	1
Br.CN1CCc2c(cc(O)c(O)c2Cl)C(c2ccccc2)C1	1
Br.Oc1cc2c(c(Cl)c1O)CCNCC2c1ccccc1	0
Br.CN1CCc2c(cc(O)c(O)c2Br)C(c2ccccc2)C1	1
Br.C=CCN1CCc2c(cc(O)c(O)c2Br)C(c2ccccc2)C1	0
Br.CN1CCc2c(cc(O)c(O)c2Cl)C(c2ccccc2)C1	1
CN1CCc2cc(O)c(O)cc2C(c2ccccc2)C1.Cl	1
Cl.O=C1CC2(CCN(Cc3ccccc3)CC2)OC=C1c1ccccc1	1
Cl.O=C1C=C(c2ccco2)OC2(CCN(CCc3ccccc3)CC2)C1	0
COc1ccc(C2=COC3(CCN(CCc4ccccc4)CC3)CC2=O)cc1.Cl	1
CN(C)CC1(C)CC(=O)C(c2ccccc2)=CO1.Cl	1
Cl.O=C1C=C(c2ccccc2)OC2(CCN(CCc3ccccc3)CC2)C1	1
Cl.O=C1CC2(CCN(CCc3ccccc3)CC2)OC=C1c1cccs1	1
Cl.O=C1CC2(CCN(CCc3ccccc3)CC2)OC=C1c1ccccc1F	1
Cl.O=C1CC2(CCN(CCc3ccccc3)CC2)OC=C1c1ccccc1	1
Cl.O=C1CC2(CCCN(Cc3ccccc3)C2)OC=C1c1ccc(F)cc1	0
Cl.O=C1C(c2ccc(F)cc2)COC12CCN(Cc1ccccc1)CC2	1
Cl.O=C1CC2(CCN(CCc3ccccc3)CC2)OCC1c1ccc(F)cc1	1
Cl.O=C1CC2(CCN(CCc3ccccc3)CC2)OC=C1c1ccc(F)cc1	1
CCCN1CCc2nn3ccccc3c2C1	1
CCCN[C@H]1CCc2nc(N)sc2C1	1
CCCN1CCC[C@@H](c2cccc(O)c2)C1	1
COc1ccc(Br)cc1C1=N[C@@H](CN2CCN(c3ccccc3)CC2)[C@@H](C)O1	1
C[C@@H]1OC(c2ccccc2)=N[C@H]1CN1CCN(c2ccccc2)CC1	1
Cl.c1ccc(C2=NC[C@H](CN3CCN(c4ccccc4)CC3)N2)cc1	0
