NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2	1
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2	1
O=C1Nc2cc(-c3ccccc3)ccc2/C1=C/c1[nH]cc2c1CCOC2=O	1
O=C1Nc2cccc(C3CCNCC3)c2/C1=C/c1[nH]cc2c1CCOC2=O	1
COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2	1
O=C1Nc2ccc(C(=O)O)cc2/C1=C/c1[nH]cc2c1CCOC2=O	1
O=C1Nc2ccc(Br)cc2/C1=C/c1[nH]cc2c1CCOC2=O	0
CC(C)NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2	1
O=C1Nc2cccc(CCO)c2/C1=C/c1[nH]cc2c1CCOC2=O	1
O=C1Nc2ccc(F)cc2/C1=C/c1[nH]cc2c1CCOC2=O	1
COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)OCc1ccccc1	0
CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(NCc5cc6ccccc6[nH]5)cc4)c4c(N)ncnc43)CC2)CC1	1
CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1	1
COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)CC(C)(C)c1ccccc1	0
COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)Nc1ccccc1	1
Clc1ccc(Oc2nnc(Cc3ccncc3)c3ccccc23)cc1	1
Clc1ccc(Nc2nnc(NCc3ccncc3)c3ccccc23)cc1	1
Cc1cccc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1	1
Clc1ccc(Sc2nnc(Cc3ccncc3)c3ccccc23)cc1	1
FC(F)(F)c1cc(Nc2nnc(Cc3ccncc3)c3ccccc23)ccc1Cl	1
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccncc23)cc1	1
c1ccc(-c2ccc(Nc3nnc(Cc4ccncc4)c4ccccc34)cc2)cc1	1
Cc1c(Cc2ccncc2)nnc(Nc2ccc(Cl)cc2)c1C	1
COc1cc(Nc2nnc(Cc3ccncc3)c3ccccc23)ccc1Cl	1
CC(c1ccncc1)c1nnc(Nc2ccc(Cl)cc2)c2ccccc12	1
Nc1ccc2c(Cc3ccncc3)nnc(Nc3ccc(Cl)cc3)c2c1	1
Oc1cccc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1	1
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1.O=C(O)CCC(=O)O	1
CN(c1ccc(Cl)cc1)c1nnc(Cc2ccncc2)c2ccccc12	1
c1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1	1
Clc1ccc(Nc2nnc(Cc3ccncn3)c3ccccc23)cc1	1
FC(F)(F)c1cc(Br)cc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1	1
Fc1cc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc(C(F)(F)F)c1	1
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1Cl	1
Clc1ccc(Nc2nnc(Cc3ccncc3)c3cnccc23)cc1	1
Cc1ccc2c(Cc3ccncc3)nnc(Nc3ccc(Cl)cc3)c2c1	1
CC(C)(C)c1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1	1
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ncccc23)cc1	1
Cc1cc(C)cc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1	1
Cc1cc(Cc2nnc(Nc3ccc(Cl)cc3)c3ccccc23)ccn1	1
COc1cccc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1	1
Nc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(CNCCO)c1	1
Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(CO)cc1	1
COc1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1	1
Nc1ncnc2c1c(-c1cccc(Cl)c1)cn2-c1ccccc1	1
CCOC(=O)c1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1	1
Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1	1
Cc1cc(C)cc(Nc2nccc(-n3ccnc3-c3cccnc3)n2)c1	1
CC(=O)N1CCN(Cc2cc(C)cc(Nc3nccc(-n4ccnc4-c4ccccc4)n3)c2)CC1	1
Cc1cc(C)cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1	1
COc1ccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc1	1
Cc1cc(C)cc(Nc2nccc(-n3ccnc3-c3ccc[n+]([O-])c3)n2)c1	1
Clc1cc(Cl)cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1	1
Cc1cc(C)cc(Nc2nccc(-n3ccnc3Cl)n2)c1	1
Cc1ccccc1Nc1nccc(-n2ccnc2-c2ccccc2)n1	1
c1ccc(-c2nccn2-c2ccnc(Nc3ccccn3)n2)cc1	1
c1ccc(-c2nccn2-c2ccnc(Nc3cccnc3)n2)cc1	1
[O-][n+]1cccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1	1
Cc1ccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc1	1
Cc1cc(C)cc(Nc2nccc(-n3cc(C)nc3-c3ccccc3)n2)c1	1
Cc1cccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1	1
Cc1cc(C)cc(Nc2nccc(-n3ccnc3C3CC3)n2)c1	1
Cc1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc(C(F)(F)F)c1	1
Cc1cc(C)cc(Nc2cc(-n3ccnc3-c3ccccc3)ncn2)c1	1
COc1cccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1	1
